"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",-0.0408124862345122,-0.0348439610049994,-0.0240106027616385,-0.0186301672008429,-0.0150708061170046,-0.0123103942881138,-0.0106868900036479,-0.00827154094005939,-0.00605925430489076,-0.003450523046897,-0.00298193786337572,-0.000827931740853166,-3.10786805648972e-05,0.00222313102071648,0.00491168094676994,0.00698152168203834,0.00904508906871961,0.0106175169973339,0.0135124746355486,0.0183700866457635,0.0251914128642155,0.035346652315328,0.0608809295336026
"2",-0.0445380903236724,-0.0386548897641864,-0.0267946065505543,-0.0210762003019802,-0.0172776268818761,-0.0138186058382235,-0.0118527229248862,-0.00899916468519636,-0.00609609250744286,-0.00359079070378954,-0.00311476430567573,-0.000529755111884209,0.000663172700004259,0.00284598306776715,0.00603980188301082,0.00822693544949684,0.0106027136254529,0.012959345485547,0.0166103129939868,0.0223268749860943,0.0280076469267027,0.0396094520018187,0.065628366240412
"3",-0.0448455800040104,-0.0389885544393009,-0.0270986656246334,-0.0213619069843252,-0.0174082282513188,-0.0139025007463287,-0.01149971555013,-0.00903515717874016,-0.00557264557688211,-0.00340375971823558,-0.00306587058944921,-0.000220442551524089,0.00081623910150429,0.0029580809675837,0.00717711410605573,0.00928631664456667,0.0120082729232045,0.0132301680468486,0.0166906103069016,0.0220926632340524,0.0282471558018374,0.0400366109571204,0.0658009245539595
"4",-0.0467830300535576,-0.040467215903544,-0.0282418414473554,-0.0222328043297416,-0.0180859516751235,-0.0142039558346505,-0.0117229606893789,-0.00899656620244002,-0.00556436364581795,-0.00341039585784391,-0.0024753373003869,6.76707472418515e-05,0.00130728578964717,0.00325093043748134,0.00760544866817995,0.00977810872628676,0.0128681733974159,0.0143581764526336,0.016853944392047,0.0224817188471437,0.0295882464999824,0.0415440146114534,0.0681096747809851
"5",-0.0465433263165755,-0.0402388726270238,-0.0280921014843541,-0.0220499762773991,-0.018013954316854,-0.014160788108076,-0.0116997307880033,-0.0089747913612008,-0.00537044616718091,-0.00340573548225372,-0.00232928387307535,0.000242951369437594,0.0016945174366896,0.00317988116893458,0.00748756855529338,0.00971675530479273,0.0127895839983584,0.0141682334293864,0.0167263813135687,0.0221239303461253,0.029425082147318,0.041054007203483,0.0679774541343009
"6",-0.0459122363339785,-0.0398272887912657,-0.0276987641147071,-0.0217681476215675,-0.0177888679184697,-0.0139287176646062,-0.0115623399066518,-0.00891741081978193,-0.00526464913895425,-0.00340349457343035,-0.00229297909969379,0.000209619731656847,0.00159355591674002,0.00311362674622716,0.00722390786693823,0.00954259912135059,0.0124330178995606,0.0138529189043734,0.0163694572574748,0.0216197683817264,0.0289549606285269,0.0405400901892665,0.0673827742817943
"7",-0.0455189453215527,-0.0395284127933069,-0.0274671336560404,-0.0210947208403044,-0.0176304517603498,-0.0137943651001716,-0.0117247727577285,-0.00906492223571371,-0.00545592327817089,-0.00338668937939357,-0.0023139970267217,0.000168293695148228,0.00158213608101412,0.00305462029343638,0.00660522090004481,0.00920980711507497,0.0122198736349588,0.0136004122549915,0.0162201276462721,0.0214352438925857,0.0287040592332655,0.0401719772644919,0.066699033162945
"8",-0.0449694291870791,-0.039028753435999,-0.0271622909082429,-0.0208284475584869,-0.017367656032673,-0.0136284796075925,-0.0113817400580671,-0.00875941969116607,-0.00522844962353806,-0.00335397313015124,-0.00225310531401545,0.00019874481687615,0.00155351423022946,0.00306050064211509,0.00617092754419334,0.00847809430432431,0.0115139132826799,0.0133308692706962,0.0159896802115373,0.0212040527896638,0.028391865742632,0.0397318079063992,0.0659356964902146
"9",-0.0450880403414923,-0.0392925255907874,-0.0271339168821443,-0.0208144747471058,-0.0175336010633179,-0.0136949485277293,-0.0114647817256488,-0.00881072267424309,-0.00520471122629228,-0.0033611331883522,-0.00224396446557188,0.000534490512033056,0.00241909210796888,0.00311334697497676,0.00716974877945808,0.00944624399305896,0.0112071310213347,0.0134472774345502,0.0161506671352545,0.0213789433942803,0.0284181143938364,0.0399874294194226,0.0661939296597575
"10",-0.0444145942088508,-0.0386995844668003,-0.0267288454646456,-0.0204877116781175,-0.017118027796625,-0.0132482537565618,-0.0112277996583497,-0.00867436019332084,-0.00511831498572713,-0.00327073065784199,-0.00218007917216423,0.000228433259890883,0.0016625981562126,0.00306564319637769,0.00651220766771411,0.00926270121742799,0.0108154869527041,0.0132200459151702,0.0157512461231263,0.0210410528304402,0.0280094295032522,0.039574753807535,0.0651353745809141
"11",-0.0439008962169791,-0.0382612151725233,-0.0264586704511174,-0.020285899464987,-0.0168375843152439,-0.0130400340491024,-0.0107443308082223,-0.00838109277663772,-0.00499894394839239,-0.00329148044964045,-0.00218873599976177,0.000221642634555538,0.00157152861534599,0.00300160459045363,0.00609319983251694,0.008450174251045,0.0107003361585407,0.0130709697255444,0.0155989734775033,0.0208232848321911,0.0274660856917697,0.0391216025011664,0.0642487487398788
"12",-0.0438513232168951,-0.038109367627957,-0.0264130811663285,-0.0202248710131697,-0.0166980753703345,-0.012983146234341,-0.010672327744689,-0.00811837732668182,-0.00477961520136816,-0.00326859622615654,-0.00219616339631357,3.20142555068927e-05,0.00159550248744872,0.00302844594258623,0.0060590351163888,0.0083705312503966,0.0105797941395364,0.0130422301751397,0.0156046809814164,0.0207258601927703,0.0274329568884491,0.0389691410203198,0.0638351511478886
"13",-0.0434291642574646,-0.0374902077180878,-0.0260708434399983,-0.0199262711767976,-0.0164192341149612,-0.0131102476032021,-0.0109206989266921,-0.00838436133748733,-0.00496819977255526,-0.00323494514208211,-0.00222676409174294,-3.74223549547671e-05,0.00111530820542375,0.00298145636610091,0.00591927513527976,0.00822446755333218,0.0103688553078326,0.0128352196806436,0.0153772343454473,0.02043305003586,0.0270998713297329,0.0382520060734562,0.0629354776698302
"14",-0.0429332424823269,-0.037092370151237,-0.0257622208329116,-0.0196573272905066,-0.0161683479732023,-0.0127712088477851,-0.010614382472695,-0.00822214458451449,-0.00486170027906575,-0.00321591717534035,-0.00217240238911237,-2.29848613755678e-05,0.00149911149756114,0.00292706545843271,0.00586072291947142,0.00802227446808589,0.010224362826414,0.0121166548870323,0.0151589743840157,0.020179449200637,0.0267842629445001,0.038008557369736,0.0623664072031098
"15",-0.0426196856998497,-0.0367455156411823,-0.0255851903832093,-0.019506476699178,-0.0160334102541952,-0.0125948560548964,-0.0103317921466884,-0.00786155771646157,-0.00463788393852604,-0.00318121487677207,-0.00212507072987272,0.000185690503189889,0.00150997913692255,0.00295325474393485,0.00642981157546015,0.00810380388022471,0.0100938422910375,0.0119029527047743,0.0150608583806067,0.0199693333055005,0.0265916264710096,0.037603291548277,0.0616799031945921
"16",-0.0423659347289059,-0.0364694493667138,-0.0254103297469548,-0.0193587499462287,-0.015825084521959,-0.0124329498388787,-0.0102299946716116,-0.00779482784776385,-0.00458696724119106,-0.00313818982995753,-0.00207232013458842,0.000206397831258761,0.00200527048864238,0.0029351710562165,0.00655828562178474,0.00796896603752079,0.00995613049075609,0.011815619469406,0.0149536159064397,0.019795597869886,0.0264128802941367,0.0369990496131098,0.0611495780002811
"17",-0.04245012287653,-0.0367740261498407,-0.0255659975585799,-0.0195219532135497,-0.0159990974315056,-0.0125677663780518,-0.0102949037542259,-0.00787724760174728,-0.00460796889745941,-0.00319808957644294,-0.00213426004331777,0.00018687008314351,0.00150910678638419,0.00295080541055525,0.00664308314819732,0.00796041176980893,0.00995013269893734,0.0118934605454597,0.0150057226866252,0.0199325126168913,0.0265399156529865,0.0372817585641813,0.0615796670230955
"18",-0.0420567415346833,-0.0364316530847048,-0.0249019051451878,-0.0193251883265538,-0.0158734041931397,-0.0124770071745156,-0.00997718674390595,-0.00779775728652466,-0.00441413007588931,-0.00316142357959845,-0.00209080067766307,0.000264311174380555,0.00232451984478518,0.00294590282679167,0.00658872215822137,0.00799746884942443,0.0100714150431724,0.0124583258043796,0.0149026554544805,0.0197631036661963,0.0263006184358808,0.0369030280213264,0.059995613810357
"19",-0.0419842521433559,-0.0362995572291753,-0.0247479462271153,-0.0193102871026589,-0.0159066493353834,-0.0124576846078134,-0.00984018826049379,-0.00777856346728031,-0.00457130246574991,-0.00315192383416787,-0.00208898202498913,0.000241110256701496,0.0015629815558245,0.00297848804809684,0.00661158900337141,0.00795984073572863,0.009998307539091,0.0118688746547762,0.0148910682717167,0.0197838018044795,0.0262044914231205,0.036837203813714,0.059631939819167
"20",-0.0424646223442837,-0.0368198232199054,-0.0251691401382311,-0.0196624097133779,-0.0162581028341876,-0.012683735648155,-0.00998160255657702,-0.00787115435686548,-0.00458301750080276,-0.00315857006398286,-0.00207553714123551,0.00033889714697229,0.0024757435193243,0.00326788076583362,0.00697712648312202,0.00885106519248534,0.0103656018429457,0.0127840427408396,0.015087030084059,0.0199045388216194,0.0266011191614071,0.0373778378201214,0.060136608077666
"21",-0.0419456452123035,-0.0363186735586958,-0.0248449839253088,-0.0194078604587782,-0.0160401920973002,-0.0123259519943246,-0.00979426526390186,-0.00777193049295025,-0.00440140151670865,-0.00310635446738551,-0.00198151915581699,0.000313073724714937,0.00177654196895566,0.00305306451628354,0.00669905311835063,0.00815832906408162,0.010180175911877,0.012603411520402,0.0148056942018949,0.0196423712731192,0.0262958826225479,0.036860265519959,0.0592481695334889
"22",-0.0414052873988008,-0.0357665326478419,-0.024494489233018,-0.0191229102588198,-0.0157921247416054,-0.0118895011460182,-0.00961698160680293,-0.00765982061329778,-0.00426122733570228,-0.00309980224323918,-0.00201517004782041,9.78979276275848e-05,0.00161101679449747,0.00300635734823,0.0065772809839387,0.00795593383293617,0.0100188048147682,0.0123959010243812,0.0145557535645683,0.0191092866112903,0.0258937520083354,0.0363005257827965,0.0555724782928962
"23",-0.0414630208549459,-0.0358259796393879,-0.0245650448521353,-0.0192084428078439,-0.0158803926759812,-0.0119402942006504,-0.00958026590531628,-0.00755250150638396,-0.00425667327590998,-0.00308358671714257,-0.00202735648829145,0.000127892546530676,0.00165476338843627,0.00304599160478792,0.00662954506166075,0.00794821460233484,0.0100267396637135,0.012447446132099,0.0145969435632771,0.019190611043886,0.0259474935770535,0.0363637180342992,0.0555370341653557
