"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",-0.0391734360246138,-0.0347276060890966,-0.0286929160954688,-0.0220953127270233,-0.0193989671815363,-0.0168658960704328,-0.0140898592357269,-0.0114726661368514,-0.00940984749375647,-0.00713012354508717,-0.00524681962449243,-0.00183593546999627,0.00134190978087969,0.00384218549268274,0.00619193766764463,0.00874065846294622,0.0107816896807244,0.0166038750419496,0.021436451128381,0.0277247486406066,0.0339195420411024,0.0428859398521582,0.0505984505321339
"2",-0.0441756985455339,-0.0379739522902102,-0.0330364442434157,-0.0250602119067179,-0.0218840887630524,-0.0187915126827679,-0.0155361023644236,-0.0127344692581628,-0.0104625979339473,-0.00761271371190862,-0.00537787961730274,-0.000847228257956308,0.00212388198722293,0.00525898634040338,0.00812589227196272,0.0113483629151725,0.0137199537050903,0.0195494721226417,0.0256567700068343,0.0331956012988349,0.0450981770049605,0.0498536088295417,0.0585156744352044
"3",-0.0447426529421178,-0.0380756612999231,-0.0335500918577417,-0.0253688927851809,-0.0221199668451405,-0.0189397860579175,-0.014649184094633,-0.0128149995357552,-0.0104785124641571,-0.00749643478531499,-0.00483629945955502,-0.00063018397152844,0.00266056867816675,0.00592489810124216,0.00852624967270056,0.0117190863543053,0.0142375231210755,0.0212667487390423,0.0258486230791915,0.0334579030607921,0.0445156343636709,0.0506802535756723,0.0594497207011533
"4",-0.0465381045553526,-0.0396854939573648,-0.0347932135730916,-0.0262006850185991,-0.0226161384457031,-0.0191675870013716,-0.01503676819113,-0.013043193069715,-0.0107316211061345,-0.00723583309801368,-0.00480192632206349,-0.000294224369336622,0.00297537051543194,0.00654229043045461,0.00917697161756114,0.0125161193897728,0.0159831172872868,0.0222341422312856,0.0270837768122281,0.0341228396598813,0.0452714851553851,0.0531095836275182,0.0621093812174639
"5",-0.0440216653241063,-0.03938940871741,-0.0346671447812446,-0.0261311496028497,-0.0225422480699702,-0.0190589704247458,-0.0148746518419153,-0.0130307203585935,-0.0107718541369615,-0.00773424132090261,-0.00495546728837808,-0.000605542960972016,0.00294189592500636,0.00642946266530482,0.00897873554781376,0.0124178086324342,0.0153237783570274,0.0221413258065292,0.02686626704604,0.0337072538862267,0.0444968415349482,0.0528296767735126,0.0618171584404538
"6",-0.043384105045058,-0.0388536082251636,-0.0342601448313471,-0.0258291285275645,-0.0223338824960798,-0.0182675801637166,-0.0146725809936281,-0.012959303440067,-0.0106673728217643,-0.00752731035421857,-0.00538407061025066,-0.000738981742041583,0.00246823367184817,0.00563485289962085,0.00877272800892495,0.0120642865739862,0.0146480674517351,0.0218185251930066,0.0265036546065105,0.0331680887361358,0.0436557419278927,0.0520290483025901,0.0609512723464047
"7",-0.0430387611647936,-0.0375172276524119,-0.0339346183324943,-0.0255843932637579,-0.0221024655322925,-0.0178458569635559,-0.0142954108673784,-0.0128873747513428,-0.0106510530698209,-0.00775334777995798,-0.00534474756392862,-0.00161356619524227,0.00230250456944435,0.00547516137332424,0.0085832806651032,0.0118571283005275,0.0143775456992947,0.0215826084784448,0.0262252680631707,0.0323453220200611,0.0431971722128221,0.0515013770680472,0.0603541084539191
"8",-0.0426091974484842,-0.0371471495379376,-0.0336203584785534,-0.0253468236731531,-0.0218786037136388,-0.0176385572931223,-0.0140581943628581,-0.0127024755503306,-0.0104818385172551,-0.00751284522830354,-0.0052656409142419,-0.000725191355021393,0.00245504538284236,0.00571682743835077,0.00862063649680099,0.0116853610648205,0.0142061419182759,0.021334925314086,0.025939426433128,0.0319255757419866,0.042280906416662,0.0509149444241291,0.0597027523314789
"9",-0.0429791488320155,-0.0375246104486296,-0.0340691496172812,-0.0254452324845273,-0.0220574306405682,-0.0175688557457459,-0.0140405386367609,-0.0128149004687743,-0.0105254245352391,-0.00714275381280213,-0.0052519542448191,-0.000580998297473423,0.00288592633662871,0.00630917495607832,0.0088584703684024,0.0120359695320746,0.014908936822877,0.0214365305288164,0.0261086356547084,0.0320986730838909,0.0427068126822503,0.0514914990386967,0.0603721049637023
"10",-0.0414945040668682,-0.036772657494928,-0.0335180507328262,-0.0248748245032843,-0.0217034853157233,-0.0172736594464167,-0.0138082042119015,-0.0125939735303531,-0.0102868669689612,-0.00666292165582533,-0.00471190197012241,-0.000638015846936748,0.00253360970508619,0.00619849449938363,0.00871561873464374,0.0117315836426522,0.0142690054987937,0.0206295144219785,0.0256587236605822,0.0315006166367915,0.0412309638779229,0.0505971321065342,0.0593520287133052
"11",-0.0411228903758543,-0.0364257048078137,-0.0331744573219865,-0.0243151746038031,-0.0214267232990772,-0.0170615006006646,-0.013645507492062,-0.0124185299861122,-0.0102131083056653,-0.00717748596319362,-0.00507146810235694,-0.00121184952076968,0.00230630636856001,0.00555657536651681,0.00850394437244913,0.0115050211129096,0.0141063313239394,0.0200297340404616,0.0249626076536923,0.0311084349850564,0.0404349022576425,0.0500099502799726,0.0586925815659373
"12",-0.0410780717802722,-0.0363633106329866,-0.0330507876364951,-0.0239717319592618,-0.0212893149510473,-0.0169349813905944,-0.0136456257540903,-0.0123371885634286,-0.010293318843598,-0.00726370619629566,-0.00499777105716459,-0.00148055388895396,0.00230319647526171,0.00549718749842385,0.00843776595857479,0.0114848134281699,0.0139595154161547,0.0199540436649371,0.0243387687233967,0.0309519992870236,0.0392051299227064,0.0498640679715833,0.0585098735224774
"13",-0.0406193568206012,-0.0358079159734187,-0.0324488112051037,-0.0235558191883501,-0.0207494479150216,-0.0164015077858875,-0.013325884697559,-0.0121080531741899,-0.0099937656856594,-0.00703568352233985,-0.0049203019152899,-0.00148044242332292,0.0021784095950071,0.00519912076077675,0.00819413594613442,0.0112219267580557,0.0136792131408958,0.0195688312958447,0.0238765948412921,0.0303838316214197,0.0387753558412523,0.048950771048985,0.057460690248979
