"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"1",-0.126103710873736,-0.110063675761162,-0.0828497090489196,-0.0546970696490628,-0.0401115865326715,-0.0309356303228974,-0.0280399298650585,-0.021690246162192,-0.0166929293218638,-0.0131595212830956,-0.00686443045807936,-0.00555461897126371,-0.00341978675584217,0.00254453675813741,0.00712116275745282,0.0119312658895493,0.0157060297747513,0.0265028918428483,0.0322568812941469,0.0455946455605101,0.0641746057666022,0.0710693465172906,0.109158644061007
"2",-0.131390957586401,-0.114676430914572,-0.0868047897543131,-0.0550356700282853,-0.0418869245466424,-0.032076689241071,-0.0280824539573017,-0.0214773889353303,-0.0164484700471679,-0.0132087070170805,-0.00651160469206797,-0.00517874672578489,-0.00261940265263781,0.00345017475320797,0.00887629667732191,0.013091703020525,0.0197576095959102,0.0307921623295545,0.037426640288664,0.0510277991532142,0.0699017848014842,0.0817894257009681,0.115733054821953
"3",-0.130040662538024,-0.111710234788588,-0.0854466082280323,-0.0542056089563046,-0.0413261004160267,-0.0317393982271538,-0.0276336345158562,-0.0207665961135394,-0.0161828158972979,-0.0126209205737173,-0.0062595117625478,-0.00494967961556578,-0.000925214606694207,0.00413691355767112,0.00903389885637605,0.0144691549109021,0.0206267444340064,0.0309016844530735,0.0372743833584793,0.0505047756782729,0.069262463561041,0.0808674578379841,0.115243163270919
"4",-0.128182002339052,-0.107926257077813,-0.0826987243709611,-0.0535476356371559,-0.039568331038641,-0.0313504151487478,-0.0272421244828411,-0.0202435717226008,-0.015795449845815,-0.0119195791354846,-0.00586913388416809,-0.00463651904066876,-0.00193839036229011,0.00430265978503605,0.0091635011356797,0.0134637996595265,0.0200913834557093,0.0307359882749394,0.0368095743957923,0.049944369127163,0.0694315666573783,0.0805764370812607,0.115135934569586
"5",-0.129198969109418,-0.108991599666313,-0.0830270183387755,-0.0573942783629555,-0.0431416626797185,-0.0320323333335033,-0.028296168367135,-0.021170350461673,-0.0160849329575027,-0.0127446770981057,-0.00609231228285111,-0.00480090555139272,-0.00272631512920058,0.00355040903127392,0.00908791510210641,0.0132940554547704,0.0200592529212236,0.0308531736902925,0.0353732443608527,0.0500725596068491,0.0700239533783435,0.0809452528236301,0.115855032991311
"6",-0.130341823721797,-0.110137638690229,-0.0838101645987078,-0.0578471100708962,-0.0460558931569654,-0.0326228595827879,-0.0300253538206544,-0.0241029132503391,-0.017621328912967,-0.0131373007994654,-0.00637931224004937,-0.00497457514124412,-0.00290404909543236,0.00323659905639776,0.00851025320462865,0.0131688322749255,0.0196640648837828,0.0309788233395631,0.0349700496034863,0.0494880377654541,0.0695831601867336,0.0813726225022793,0.116314946408221
"7",-0.128753327299244,-0.108199202311893,-0.0826647599827732,-0.0570715899150447,-0.0454837406177138,-0.0321776323951897,-0.0294317495019459,-0.02216943302947,-0.0166983023786595,-0.0128419036577944,-0.00618038873407083,-0.00488098674115773,-0.00281387793070532,0.0035576950191096,0.0090437280675745,0.0129829481659349,0.0191675516416551,0.0306019723757701,0.0344510542214185,0.0486710470843845,0.0687958857087145,0.0804624038710481,0.105837404543559
"8",-0.127820524378573,-0.106890802623216,-0.0799494972557746,-0.056487254673614,-0.0446914883194489,-0.0319131725688439,-0.0286654797829349,-0.0214374846574127,-0.0159541542619702,-0.0126735806847317,-0.0061251793166373,-0.00478486714831271,-0.00206932264797435,0.00413610270018293,0.00896872041896169,0.0130283388429732,0.0197651095941301,0.0305200795779232,0.0336386547104748,0.0479773084422027,0.0678906812414727,0.0798336102244031,0.104927564769728
"9",-0.128081314140532,-0.107112705977725,-0.0796094989077592,-0.0566084964377957,-0.0442747344907492,-0.0319182428391032,-0.0286253539627876,-0.0209389665427006,-0.0159387284828612,-0.0121114016334178,-0.00594032671357393,-0.0046718876015555,-0.000424564043232674,0.00420346077042129,0.00926298765704624,0.0145889997434898,0.0210566411876577,0.0312009944293427,0.0371019552237171,0.0517560212459452,0.0680019577692111,0.0798371761080891,0.105554912848292
"10",-0.125910816366117,-0.105307887633099,-0.0781902517559099,-0.0549915727544136,-0.042970437668842,-0.0312661284646112,-0.0269970555039611,-0.0216439883001267,-0.0162781119808935,-0.0124339240032073,-0.00595372813384582,-0.00463849177716073,-0.0016294464406853,0.00415679192153096,0.00909533065573711,0.0131014615308078,0.0205635799026931,0.0306511233056205,0.0364566845630726,0.0507604634744648,0.0668307088891189,0.0783256653788121,0.102773763384301
