"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"30",-0.16789181573953,-0.0689488321969889,-0.0518255839731304,-0.030987547707231,-0.026295597136305,-0.0184000258966685,-0.0140463173403409,-0.0106265870631909,-0.0085851525381909,-0.00630365683748205,-0.00445592984604842,-0.00284084770675705,0.000248916520712712,0.00347410300431743,0.00549393518878508,0.00732846608340118,0.0116171312898848,0.0145091116382877,0.0174360055736447,0.021916828931605,0.0299872995106868,0.0313950447240679,0.042537943391004
"31",-0.167703580210437,-0.0687788907527753,-0.051749051946323,-0.0306485001174485,-0.0261953925000577,-0.0176814273168502,-0.0140143444551069,-0.0105742729449294,-0.0085588052236813,-0.00618067205250511,-0.00416538737842484,-0.00282012396804501,0.000742655650378444,0.0035841956061783,0.0055108669834344,0.0074141764992228,0.0116238417767355,0.0144976415738041,0.0174263813884532,0.0219120353180518,0.0299705332880563,0.0314055825816619,0.0410128238695312
"32",-0.163220001727464,-0.0677011920930247,-0.0509273519744329,-0.0300681054875611,-0.0255123126458384,-0.0174193553156008,-0.0136026566645384,-0.0103833526500597,-0.00838805051262639,-0.00541029461402024,-0.00407955322048153,-0.00275201656632343,0.000252962756219958,0.00343620458242593,0.00543144843475352,0.00733318206677249,0.0114568740588144,0.0143133649592253,0.0172149929904531,0.0216520470835561,0.0296108073740457,0.0311049149210746,0.040660408188202
"33",-0.157777435173678,-0.0668200859660376,-0.0502370363400458,-0.0296655581306109,-0.0250153116374966,-0.0170546741023677,-0.0132216140006567,-0.0102556297392245,-0.00748835920572357,-0.0052794596912794,-0.00402855764553054,-0.00270253885097368,0.000758121273446178,0.00351533051603002,0.0054035337130667,0.00725891776425978,0.0114135818898669,0.0144403458255286,0.0171712107722966,0.0218420253196485,0.0293294337000002,0.0328509894486365,0.0401791458876509
"34",-0.155761787587371,-0.0637506590452092,-0.04976219612093,-0.029186855195211,-0.0244995857872166,-0.0167415727856974,-0.0129622046294315,-0.0100544812464477,-0.00706998896053671,-0.00516175226278131,-0.0039038478633467,-0.00210553669448101,0.000973427768728843,0.00355889848615351,0.00549414684227885,0.00732104786602453,0.0113951213333691,0.0142589509933399,0.0170646498960491,0.0214455112636387,0.0293659002668097,0.0329606762679955,0.0395215297174877
"35",-0.153467034437773,-0.0628668353933275,-0.0490844602155233,-0.0288068874608961,-0.0237640100833595,-0.0165219173888027,-0.0127983773379004,-0.00966895723657459,-0.0069519906778809,-0.00507798870826726,-0.00369598377338546,-0.0020048653420594,0.00166175009857355,0.00350555853604092,0.00542606366101362,0.00721774099026723,0.0112331763007364,0.0139820184213715,0.0168504752536001,0.0211860596961763,0.0290095581626742,0.0326165170085044,0.0385853533252862
"36",-0.152817097994627,-0.0625288347806365,-0.0488797986297505,-0.0286747767666572,-0.0229589890965577,-0.0164501740696035,-0.0127419205275324,-0.00964518809763882,-0.00693769025611566,-0.00507192885648148,-0.0036652900401306,-0.00199074526681016,0.00165201272344843,0.00347494120373354,0.00538357230442335,0.00716554057008454,0.0110939636822087,0.0138658258924831,0.0167094302061347,0.0210374064914739,0.0288004040463999,0.0324260159780795,0.0383793568880778
"37",-0.149985767332395,-0.0614725630395104,-0.0480532666416447,-0.0282164049904441,-0.0225614525618045,-0.0156860006758521,-0.0124917979393062,-0.00949693820483266,-0.0068251521325044,-0.00490736030273996,-0.003599062208152,-0.00174010079060865,0.00174098460251226,0.00364837020117011,0.00584925920948075,0.00743943899565415,0.0109234662210048,0.0136573759537649,0.0164714254582015,0.0207458364376638,0.0283959106939357,0.032040021847605,0.0379813399665159
"38",-0.15293251498922,-0.0631534322343624,-0.049146015992889,-0.0288777023677157,-0.0230511114784016,-0.016744842090927,-0.0129160386818042,-0.00996931877202227,-0.00699145303936184,-0.00510785809863269,-0.00369255273711268,-0.00200920145970376,0.00166764749489145,0.00349630305572687,0.0057665457872812,0.00745015376142515,0.0111899290129423,0.0139809220653662,0.0168570008922331,0.0212275582638717,0.0290469955425052,0.0325026196817207,0.0386834173807327
"39",-0.148133649916773,-0.0630752915902809,-0.0483458142221809,-0.0285525721088809,-0.0229423193114783,-0.016640863661778,-0.0128679115182775,-0.00972867373524629,-0.00698868332935148,-0.00504600545518108,-0.00370287681081621,-0.00182707194341959,0.00171574708094082,0.00371226468671583,0.00602893313918949,0.00758102463440744,0.0112201419343375,0.0139702929809879,0.0168236190480781,0.0221709841997605,0.0289817530245954,0.0324276253625538,0.0382724149464228
"40",-0.145059766270731,-0.0628092773429921,-0.0481498087157755,-0.0284398907453617,-0.022092549686567,-0.0166064964835455,-0.0128233932375966,-0.00972010312028078,-0.00696161758637622,-0.00497965169642675,-0.00347623301816996,-0.00173827908662657,0.00180352185337651,0.00369783629483172,0.00610475132830017,0.00777779291909512,0.0111314643009365,0.0146341558724234,0.0166890170067458,0.0218738656027266,0.0287057352081704,0.0320985878893987,0.0380230384063999
"41",-0.142981164023788,-0.0613141859419464,-0.04753527034586,-0.0280887726072834,-0.0217790823858444,-0.0163771936822232,-0.0126449607019802,-0.00959349005763835,-0.00683033220247118,-0.00500220332815313,-0.00365545745927312,-0.00189268851857968,0.00167929812497085,0.00366654685755033,0.00602857969156893,0.00744512923495638,0.011017458939418,0.0143985608282914,0.0165318764542142,0.0215677157510469,0.0284377665460853,0.0315595249912068,0.0377880981643116
"42",-0.141717826143005,-0.060809798877811,-0.0467570002557135,-0.0278685058579907,-0.0215958691924461,-0.0157092621137117,-0.0122665118454543,-0.00951212353344768,-0.00664732722020423,-0.00490752545404509,-0.00360971735478641,-0.00190619736178756,0.00160884723912663,0.00361226129912834,0.00585972358565223,0.00739929490504351,0.0109431841214567,0.0141185916975059,0.016434580852245,0.0209889973506102,0.0282444658083411,0.0310930582279796,0.0376366541678302
"43",-0.135678590067135,-0.0587889127457325,-0.0457720050409178,-0.0274323388297259,-0.0212261400939618,-0.015390545874776,-0.0120258202936524,-0.00933237346033838,-0.00655102641469892,-0.00478101613953418,-0.003544957149861,-0.00181697899679989,0.00157572272500053,0.0033506769575204,0.00567995550585456,0.0072969814120056,0.0107767934832558,0.0138616005929328,0.0162034963430022,0.0206987018427024,0.0278555891100031,0.0305380520696114,0.0372589670660343
"44",-0.133356325221726,-0.0580495855224347,-0.0451069909275357,-0.0270667098936489,-0.0208762555514035,-0.0151123695221562,-0.0118342399111966,-0.00926404777802465,-0.00662916366165366,-0.00480067026400602,-0.00357098589396545,-0.00186099404795462,0.00111778175196327,0.00332759394299102,0.00516715615442751,0.0071761462800691,0.0106177859445635,0.0132904683625195,0.0160401584892963,0.0202123469485784,0.0275715736383903,0.030250980200436,0.036923816552933
"45",-0.131350327021094,-0.0572514357843235,-0.0444888610259487,-0.0266610586480551,-0.0205669612960291,-0.0146524823469681,-0.011675264909215,-0.00915426203325554,-0.00657339748551744,-0.00479278216700797,-0.00362227411867785,-0.00183116927544979,0.000888477402072106,0.00319928782801754,0.00511215856334266,0.0067975361019706,0.0104862548916434,0.0131134109856605,0.0158571991884165,0.0199896732117187,0.027264298537796,0.0298657538466464,0.0366320469151094
"46",-0.129015367246183,-0.0563820069933965,-0.0429526102427467,-0.0262660974770248,-0.0200973035963481,-0.0144404233171615,-0.0115004180255965,-0.00900490609294746,-0.00646486713025482,-0.00471178413336211,-0.00345922577085524,-0.00177794095511077,0.000839655789917381,0.00317604412900453,0.00501873139221307,0.0067243958052605,0.0103659098460393,0.0129641968277319,0.0156826481181382,0.0197744473281346,0.0269683750701269,0.0296057580171489,0.0363484142970791
"47",-0.126706436821465,-0.0554807137359015,-0.0416887673495281,-0.0256735847468281,-0.0197911948142654,-0.014228348281472,-0.0113282168960449,-0.00886492338282362,-0.0063559397526273,-0.0045765290293658,-0.00330878424723893,-0.00171788413751097,0.000995227218628325,0.00321543069872851,0.00504759391015626,0.00701467710672354,0.0102314664355467,0.0127996245077273,0.0154830783556477,0.0195428076591063,0.0266049880139563,0.029320971976043,0.036047870783272
"48",-0.123034218602017,-0.0548072365946385,-0.0412141014231718,-0.025382953369558,-0.0195583804782238,-0.0140436891561298,-0.0111766620421703,-0.0087462613046983,-0.00617446379297376,-0.00447936536723168,-0.00323591629796946,-0.0015903080579072,0.00149875397313696,0.00322812751234361,0.00543173888102931,0.00697139626198507,0.0101591345087166,0.0127102020524313,0.0153794878543641,0.0194204046998864,0.0264305145453028,0.0291843564519495,0.0359130463253395
"49",-0.120925847771593,-0.0539921222785696,-0.0405503810500029,-0.0250227753559818,-0.0192829322516136,-0.0138389229067805,-0.0110356659769066,-0.00862932102501847,-0.00603560524435587,-0.00437909339002004,-0.00318704423973254,-0.00162955895684648,0.00102501043362437,0.00316986231536042,0.00522852716912954,0.0068869557013526,0.0100206653872475,0.0125397064122378,0.0151831997740795,0.0191776080419087,0.026102549171888,0.0284367816365223,0.0355791123148681
"50",-0.118816578295346,-0.0532388072285903,-0.0390896678182563,-0.0246797679847536,-0.0190089833630349,-0.0136307827647756,-0.0108692403141757,-0.00850151310630074,-0.0060767799541452,-0.00436079522056476,-0.00311808066083291,-0.00157555478511238,0.000883727415385261,0.00309622137932449,0.00490123283570793,0.00684455144854234,0.00993659926155548,0.0124337056300312,0.0150558570934866,0.0190205031272944,0.0259446055595585,0.0280582623085808,0.0353704088683024
"51",-0.117472181569366,-0.0519860290622678,-0.0381854883016544,-0.0244395761943699,-0.0188195174609988,-0.0134917267646249,-0.0105850117712479,-0.00839681250415457,-0.00592585812983805,-0.00425656619967851,-0.0030664276049891,-0.00153859197688251,0.00108577990746572,0.00315528182935081,0.00526192703780837,0.00680395658328587,0.00987033713964225,0.0123523662796627,0.0149750247551807,0.0191369622639601,0.0257782426577587,0.0279293709749045,0.0352263691748124
"52",-0.115435562206745,-0.051213038212127,-0.0376224292813734,-0.0240935677146153,-0.0185552548969457,-0.0133606312449273,-0.0106161750661947,-0.00829320494533486,-0.00593972888704738,-0.00424548906311168,-0.00301481392029756,-0.00150271158531443,0.000927392149573192,0.00304817479798008,0.00481579333296113,0.00671805621114031,0.00973209435904975,0.0121825563228415,0.0147774142620478,0.0186661725558365,0.0254518587838782,0.027648752233677,0.0349116161129212
"53",-0.113787686940205,-0.0505792848116776,-0.0364848089859919,-0.0238082808560678,-0.0183394986285258,-0.0132150396307324,-0.0105143222512346,-0.00820529935654692,-0.00586195663342648,-0.00416716447304526,-0.00298021118085755,-0.00146530980734728,0.00099817613405708,0.00307761530353495,0.00514571326699249,0.00664361623468647,0.0096082660134294,0.0120305479098163,0.0146074302437671,0.0184516301192695,0.0248481083634386,0.0273860555705448,0.0346137713861118
"54",-0.111918690513423,-0.0498564368894023,-0.0359658291083336,-0.0234818171822449,-0.0180897257770458,-0.013038217910884,-0.0103757243009316,-0.00807631075309381,-0.00580166517820536,-0.0041590403013257,-0.00292873865894452,-0.00143907334565295,0.000936674584455009,0.00304923153887398,0.00500042246263642,0.00656939892302033,0.00949096819803332,0.0118876455486917,0.0144427849590545,0.0182502346259625,0.0245751350419348,0.0271513587299127,0.0343498237078194
"55",-0.110274392775365,-0.04924639516393,-0.0353242430146471,-0.0232022820378129,-0.0178722014330426,-0.0128553226384656,-0.0101892356059212,-0.00795278818934326,-0.00572551862090863,-0.00407569831908145,-0.00289266476542568,-0.00139911301244627,0.00100789881647704,0.00303080727330795,0.0050653379462221,0.00664406490023367,0.00942466316533202,0.0121724163176166,0.0143040269565641,0.0190397160426754,0.0242705578362426,0.0269133497475948,0.0340749437081583
"56",-0.108387197704332,-0.0467031127832026,-0.0348141294905551,-0.022875637434413,-0.0176215802503943,-0.0126825356810258,-0.00998764253118092,-0.00775457891212777,-0.00561657059801337,-0.00400172426076364,-0.00284164158502575,-0.00135373642815271,0.00144324374239373,0.00298990016264796,0.00497679171802733,0.00643245332897648,0.00925811768471411,0.0120002210643912,0.0141299904447352,0.0183930763901304,0.0237581039274136,0.0266604122803356,0.0337889855721216
"57",-0.106667198910921,-0.0454646587493463,-0.0339661948951045,-0.0226023151324699,-0.0173876920511451,-0.0124910695389122,-0.00976539711111513,-0.00763204081577268,-0.00542347004080894,-0.0038787470819612,-0.00256592910875232,-0.00125545593517002,0.00148715254682707,0.00301764357075454,0.00513218859300679,0.00643164061982391,0.00924779599714804,0.0115865513480198,0.0141023529448334,0.0183535339413918,0.0237080860149654,0.0266671366757599,0.0337910970210765
"58",-0.106593069563707,-0.0454072190833259,-0.0339604466878391,-0.0225756792797108,-0.016956972973757,-0.0124771308818035,-0.00988599886439897,-0.00768108234731179,-0.00548047709840861,-0.00385753281633742,-0.00269051638671168,-0.00122660480691351,0.00152062553213932,0.00305144286812204,0.00504039630065709,0.00646458537336656,0.00930115904508076,0.0116538134558411,0.0141794925278058,0.0184627452194617,0.0238159903459403,0.0268305160250634,0.0339885317365273
"59",-0.104890442020117,-0.0448795397947912,-0.0333477113325045,-0.0222911493468071,-0.0167341534482991,-0.0122675009224569,-0.00960667177169939,-0.00747251090858695,-0.00534289531751054,-0.00376318738380663,-0.00244169064097122,-0.00101718519240033,0.00154470645267709,0.00312251865120323,0.00516987721606945,0.00643379757993047,0.00923634492972063,0.0115724345877208,0.0140752964210237,0.0181270030668466,0.0236815134896112,0.0266793102196816,0.0338029036681963
"60",-0.106340473209902,-0.0453326535981589,-0.0337294750417587,-0.0225166473300954,-0.0167307961682478,-0.0123381025891271,-0.00963321246996442,-0.00750471818011842,-0.00531180512526506,-0.00370782286039368,-0.00226206017222226,-0.000999023695661808,0.00158624790326164,0.00329310934116992,0.00526970394659257,0.00651468977200754,0.00941097620118965,0.0120828902903374,0.0143881664248499,0.0197711391070738,0.0245368468329305,0.0285029355274415,0.0342125987248665
"61",-0.104563358347187,-0.0446856760609957,-0.0332514939607145,-0.0222039890276561,-0.0165047181492863,-0.0122426833414272,-0.00967270600298814,-0.00752062332523183,-0.00532012612723893,-0.00371233007956018,-0.0023992003219929,-0.000986092500056227,0.0015491435056607,0.00310631353673221,0.00519995044452156,0.00642812049583249,0.00923546879985189,0.0118033818118059,0.0141003930607425,0.0195080155281591,0.0242255493843319,0.0281961969481115,0.033906978660143
"62",-0.102811597103804,-0.0440312471348596,-0.032764581857176,-0.0218290840341404,-0.0159848806534701,-0.012063135791571,-0.00954527659323978,-0.00743736162864861,-0.00524805236966322,-0.00367286396425195,-0.00253527345401113,-0.000952520694164094,0.00164773246987866,0.00312333461865142,0.00513482986998362,0.00635202230150756,0.00916020540251572,0.0114299121102659,0.0139853329468875,0.0191667761741908,0.0239148068789787,0.0284276904445443,0.0336028287934277
